Country,City,Year,MeanTemperature,TemperatureVariation
Finland,Helsinki,1999,6.265873015873016,49.777777777777786
US,Juneau,2014,6.2675799086758,30.77777777777778
Canada,Quebec,2006,6.270167427701675,44.22222222222223
US,Helena,1997,6.271841704718417,53.333333333333336
Canada,Ottawa,2009,6.2796092796092795,50.666666666666664
US,Bismarck,2000,6.289465695203401,55.333333333333336
Russia,Moscow,2013,6.292237442922375,41.16666666666667
Canada,Montreal,1997,6.293759512937595,49.16666666666667
Sweden,Stockholm,1996,6.296296296296296,39.0
US,Fargo,2011,6.333181126331811,56.333333333333336
Switzerland,Bern,2020,6.333333333333334,21.166666666666668
US,Bismarck,1997,6.335007610350076,55.27777777777778
Hungary,Budapest,2020,6.337893864013267,24.44444444444445
Russia,Moscow,2011,6.345662100456622,49.33333333333334
Denmark,Copenhagen,1996,6.362932604735883,29.38888888888889
US,Casper,2019,6.366057838660579,45.44444444444445
Russia,Moscow,2010,6.366362252663622,52.888888888888886
US,Billings,1996,6.367584398557851,57.333333333333336
Canada,Halifax,1996,6.36778992106861,39.55555555555556
US,Helena,2010,6.368797564687976,47.611111111111114
Canada,Halifax,2008,6.36996336996337,37.05555555555556
Czech Republic,Prague,1996,6.391317547055252,42.66666666666667
US,Kansas City,2020,6.394278606965174,32.83333333333334
Latvia,Riga,2012,6.405130540376442,50.72222222222223
South Korea,Seoul,2020,6.410033167495854,29.833333333333336
Canada,Ottawa,2013,6.420243531202436,51.111111111111114
US,Fargo,2001,6.425114155251142,55.22222222222223
Serbia-Montenegro,Pristina,1999,6.430960086299892,44.55555555555556
Finland,Helsinki,2007,6.4322344322344325,43.38888888888889
Canada,Ottawa,1995,6.433637747336378,54.0
US,Fargo,2007,6.438034188034189,55.16666666666667
Canada,Ottawa,2008,6.456501831501832,45.388888888888886
US,Bismarck,2004,6.4576502732240435,55.66666666666667
US,Minneapolis St. Paul,2014,6.460882800608828,54.77777777777778
Norway,Oslo,2008,6.462468789013734,36.27777777777778
Norway,Oslo,2000,6.463418336369156,35.888888888888886
Finland,Helsinki,2013,6.466514459665145,44.94444444444445
US,Springfield,2020,6.467247097844114,38.0
Canada,Halifax,1995,6.467275494672755,44.05555555555556
Canada,Quebec,1998,6.472760849492152,48.94444444444445
US,Juneau,2005,6.475494672754947,35.83333333333333
Russia,Moscow,2014,6.505189255189256,48.333333333333336
US,Great Falls,1995,6.5270928462709294,51.33333333333334
Canada,Quebec,2012,6.539457070707072,49.66666666666667
Canada,Halifax,2013,6.549010654490107,44.00000000000001
US,Fargo,2010,6.556621004566211,58.55555555555556
US,Sault Ste Marie,2017,6.561491628614916,45.333333333333336
US,Duluth,1998,6.566481994459834,50.22222222222223
US,Juneau,1997,6.595433789954338,36.611111111111114
Finland,Helsinki,2019,6.598421541318477,46.0
US,Green Bay,1997,6.598630136986301,48.05555555555556
US,Sault Ste Marie,2006,6.604109589041096,41.333333333333336
Canada,Montreal,2004,6.6054948391013975,51.333333333333336
Russia,Moscow,2007,6.609126984126984,47.833333333333336
US,Juneau,2004,6.615057680631452,35.22222222222222
US,Sault Ste Marie,2001,6.64261796042618,41.88888888888889
Canada,Halifax,2002,6.643120960295477,41.27777777777778
US,Green Bay,2009,6.646520146520147,50.83333333333334
Japan,Sapporo,2003,6.649923896499239,37.88888888888889
US,Fargo,2005,6.654946727549468,57.111111111111114
Finland,Helsinki,2018,6.674515235457064,43.666666666666664
US,Bismarck,2003,6.683807774716866,54.5
US,Madison,1996,6.68543956043956,57.27777777777777
US,Bismarck,2007,6.686813186813187,57.16666666666667
Canada,Ottawa,2007,6.688949938949939,48.55555555555556
Sweden,Stockholm,1998,6.698611111111111,28.555555555555557
US,Great Falls,2009,6.708333333333334,53.833333333333336
Finland,Helsinki,2014,6.724358974358975,44.66666666666667
Canada,Montreal,2000,6.731963470319635,46.22222222222222
US,Duluth,2012,6.735428051001822,47.0
Canada,Montreal,2003,6.74023199023199,50.66666666666667
US,Allentown,2020,6.752487562189055,26.611111111111114
Russia,Moscow,2008,6.76572039072039,44.277777777777786
US,Casper,2009,6.7725885225885225,46.16666666666667
Finland,Helsinki,2011,6.7843226788432265,49.111111111111114
Bolivia,La Paz,1996,6.784608378870675,8.61111111111111
Japan,Sapporo,2005,6.801369863013699,38.00000000000001
Norway,Oslo,2014,6.802045177045176,42.277777777777786
Canada,Montreal,1996,6.808287795992714,47.83333333333333
Bolivia,La Paz,2008,6.809611264156719,9.61111111111111
Sweden,Stockholm,2012,6.81906496660595,35.77777777777778
Bolivia,La Paz,2000,6.826940639269407,11.833333333333336
Belarus,Minsk,1995,6.8403348554033485,45.5
US,Yakima,2020,6.840381426202322,29.944444444444443
US,Great Falls,2018,6.845814307458143,56.5
US,Sioux Falls,1997,6.851141552511416,53.44444444444445
Bolivia,La Paz,1999,6.855921855921856,8.944444444444446
US,Caribou,2010,6.861643835616438,46.66666666666667
US,Great Falls,2008,6.866850321395777,55.111111111111114
US,Green Bay,2013,6.869710806697108,49.55555555555556
US,Salt Lake City,2020,6.871890547263682,30.44444444444445
Japan,Sapporo,2002,6.875500153893506,38.72222222222223
Canada,Quebec,2010,6.876560121765601,45.111111111111114
US,Topeka,2020,6.879353233830846,33.16666666666667
Denmark,Copenhagen,2010,6.881430745814307,35.27777777777777
Poland,Warsaw,1996,6.884638737097753,42.888888888888886
Belarus,Minsk,2018,6.900725467735777,41.22222222222223
Canada,Halifax,2003,6.910654490106546,44.5
US,Fargo,1999,6.91199877563514,53.55555555555555
Belarus,Minsk,1998,6.912387177093059,46.833333333333336
Japan,Sapporo,2000,6.913479052823315,40.22222222222222
Japan,Sapporo,1998,6.9145181092694905,37.166666666666664
Canada,Halifax,2005,6.9280060882800605,44.388888888888886
US,Juneau,2019,6.932876712328767,32.94444444444444
Belarus,Minsk,2019,6.9373270067220245,40.72222222222223
US,Green Bay,2003,6.949188858279768,44.27777777777777
US,Casper,2008,6.953014998469544,52.55555555555556
US,Green Bay,2008,6.962454212454213,48.0
Macedonia,Skopje,2020,6.9631011608623545,24.11111111111111
Finland,Helsinki,2000,6.96448087431694,35.05555555555556
US,Boise,2020,6.966003316749585,25.277777777777775
US,Great Falls,2014,6.970624048706241,56.166666666666664
Sweden,Stockholm,1995,6.972907153729072,41.38888888888889
US,Bismarck,2001,6.984474885844749,52.222222222222214
US,Great Falls,2010,6.985692541856926,48.16666666666667
Canada,Montreal,2009,6.987942612942613,49.94444444444445
US,Rapid City,2009,6.992521367521368,45.72222222222223
Canada,Montreal,1995,6.99558599695586,53.16666666666667
US,Cincinnati,2020,6.995854063018243,30.166666666666668
Belarus,Minsk,2003,7.002283105022832,49.55555555555556
US,Casper,2002,7.0035493827160495,44.94444444444445
US,Fargo,2017,7.008980213089802,55.33333333333334
Finland,Helsinki,2008,7.012750455373407,28.333333333333336
Canada,Ottawa,2002,7.017389966143429,44.55555555555556
Latvia,Riga,2009,7.022741147741148,38.16666666666667
Russia,Moscow,2015,7.025488400488401,44.16666666666667
Bolivia,La Paz,2006,7.031659056316591,10.888888888888891
Ireland,Dublin,2020,7.035655058043118,11.833333333333332
Slovakia,Bratislava,2020,7.038557213930349,21.61111111111111
China,Beijing,2020,7.0464344941956885,33.611111111111114
US,Sault Ste Marie,2010,7.048097412480974,44.611111111111114
US,Sioux Falls,2013,7.049619482496196,51.66666666666667
US,Juneau,2015,7.056316590563166,34.27777777777778
Canada,Halifax,2000,7.061187214611873,38.83333333333333
Belarus,Minsk,2004,7.066636308439588,39.888888888888886
Canada,Halifax,2011,7.070471841704718,38.0
US,Sioux Falls,2014,7.0719939117199395,53.5
US,Helena,2000,7.075136612021858,53.388888888888886
US,Rapid City,2018,7.090410958904109,49.55555555555556
US,Great Falls,1997,7.091933028919331,54.777777777777786
US,Helena,2011,7.09482496194825,50.277777777777786
US,Helena,2018,7.1007610350076105,47.72222222222222
US,Casper,1997,7.104109589041096,53.833333333333336
US,Great Falls,2011,7.104261796042619,54.0
US,Helena,2009,7.111263736263736,52.55555555555556
US,Great Falls,2000,7.115968427443837,52.44444444444444
Bolivia,La Paz,2001,7.116910866910867,10.611111111111112
US,Rockford,1996,7.12569649295313,56.111111111111114
Canada,Ottawa,2005,7.137138508371385,51.5
US,Minneapolis St. Paul,2008,7.139194139194139,52.0
Bolivia,La Paz,2007,7.141483516483516,10.666666666666668
Japan,Sapporo,2006,7.151598173515982,38.94444444444445
US,Cheyenne,2009,7.1536935286935295,43.61111111111111
US,Casper,1996,7.157407407407408,53.22222222222223
Japan,Sapporo,1997,7.158295281582953,34.44444444444444
Belarus,Minsk,2010,7.159208523592086,48.94444444444444
US,Green Bay,2000,7.163479052823315,46.61111111111111
US,Cheyenne,1997,7.16468797564688,49.277777777777786
Kyrgyzstan,Bishkek,2020,7.167084377610694,27.72222222222223
Germany,Munich,1996,7.174863387978142,39.33333333333334
US,Juneau,2016,7.1774438372799025,32.44444444444444
Finland,Helsinki,2015,7.177960927960928,36.94444444444444
US,Flagstaff,1998,7.178054786088027,34.333333333333336
Austria,Vienna,2020,7.180348258706468,22.27777777777778
US,Bismarck,2005,7.182952815829529,56.66666666666667
US,Burlington,1997,7.208675799086759,46.88888888888889
Canada,Montreal,2007,7.21001221001221,47.83333333333333
US,Bismarck,1999,7.216117216117217,53.333333333333336
US,Concord,1996,7.230013550135501,42.94444444444445
Belarus,Minsk,2009,7.231532356532357,45.44444444444444
Latvia,Riga,1995,7.232753357753357,41.5
US,Sault Ste Marie,2016,7.233606557377049,47.277777777777786
US,Helena,2002,7.233796296296297,48.5
Bolivia,La Paz,1997,7.247488584474886,12.5
Bolivia,La Paz,2011,7.248249619482497,10.222222222222221
Sweden,Stockholm,2004,7.248482088646024,36.11111111111111
US,Burlington,2004,7.254705525197329,49.611111111111114
US,Sioux Falls,2008,7.25976800976801,51.44444444444444
Canada,Quebec,2005,7.260958205912335,43.44444444444445
Japan,Sapporo,2011,7.261796042617961,41.94444444444445
Japan,Sapporo,2012,7.274590163934426,40.55555555555556
US,New York City,2020,7.276948590381427,25.555555555555557
Japan,Sapporo,2017,7.277777777777779,38.16666666666667
Latvia,Riga,2005,7.28234398782344,37.66666666666667
Belarus,Minsk,2012,7.284304796599879,52.16666666666667
Bolivia,La Paz,2009,7.296855921855922,10.833333333333334
Canada,Montreal,2008,7.302587519025875,45.72222222222223
Belarus,Minsk,2005,7.302739726027397,38.833333333333336
Latvia,Riga,2013,7.304109589041096,44.833333333333336
US,Newark,2020,7.304726368159204,25.444444444444446
US,Burlington,1996,7.309172052939367,48.8888888888889
Latvia,Riga,2017,7.311415525114156,38.833333333333336
US,Lansing,1996,7.31146232439336,49.05555555555556
US,Sioux City,1996,7.3126331811263325,56.05555555555556
Belarus,Minsk,2006,7.31537290715373,53.77777777777778
Latvia,Riga,2004,7.3183060109289615,35.611111111111114
US,Green Bay,2019,7.321004566210046,52.66666666666667
Sweden,Stockholm,2013,7.322831050228311,38.22222222222223
Canada,Toronto,1996,7.326047358834244,42.55555555555556
US,Milwaukee,2014,7.326788432267884,49.16666666666667
Russia,Moscow,2019,7.3314763231197775,39.94444444444444
US,Casper,2014,7.339421613394217,54.44444444444445
US,Cheyenne,1996,7.3403348554033485,48.5
United Kingdom,Belfast,2020,7.340381426202322,12.055555555555557
US,Madison,2014,7.343835616438356,51.16666666666667
Sweden,Stockholm,2009,7.344017094017094,34.05555555555556
Japan,Sapporo,1995,7.34627092846271,38.44444444444444
Ukraine,Kiev,1996,7.350941105039466,46.44444444444444
US,Rapid City,2008,7.353535353535354,51.5
China,Shenyang,2010,7.363165905631659,49.388888888888886
US,Helena,2005,7.365753424657535,54.77777777777777
Switzerland,Zurich,2020,7.368573797678276,22.277777777777775
US,Bismarck,2017,7.374429223744293,55.611111111111114
Japan,Sapporo,2014,7.377289377289378,37.61111111111111
Japan,Sapporo,1999,7.377747252747253,41.55555555555556
Japan,Sapporo,2008,7.386446886446887,35.72222222222222
US,Minneapolis St. Paul,1997,7.386910197869102,49.5
Canada,Halifax,2001,7.38751902587519,38.111111111111114
US,Concord,2019,7.390489913544669,49.388888888888886
Bolivia,La Paz,2012,7.392531876138435,10.166666666666664
US,Burlington,2000,7.39344262295082,45.111111111111114
Sweden,Stockholm,1997,7.3934550989345516,34.166666666666664
US,Great Falls,2005,7.397564687975647,60.88888888888889
US,Minneapolis St. Paul,2019,7.398021308980213,58.277777777777786
US,Sioux Falls,2009,7.423992673992674,52.777777777777786
Japan,Sapporo,2013,7.4261796042617965,39.44444444444445
Belarus,Minsk,2001,7.4261796042617965,43.33333333333333
US,Helena,1998,7.434133579562943,53.611111111111114
US,Pocatello,2009,7.4423076923076925,45.388888888888886
US,Spokane,1996,7.452185792349726,50.388888888888886
US,Sault Ste Marie,2012,7.456435944140862,41.77777777777778
Bolivia,La Paz,2018,7.458179012345679,10.5
US,Great Falls,2004,7.460230722525805,53.66666666666667
US,Rapid City,2014,7.463318112633182,49.72222222222223
US,Casper,2013,7.4649923896499235,50.94444444444444
China,Shenyang,2012,7.467364905889497,50.72222222222223
Sweden,Stockholm,2017,7.483561643835617,32.88888888888889
Latvia,Riga,2011,7.489497716894978,45.44444444444444
US,Minneapolis St. Paul,2013,7.49041095890411,52.55555555555556
US,Green Bay,2004,7.49210686095932,47.66666666666667
US,Great Falls,2017,7.4998477929984775,52.777777777777786
Latvia,Riga,1997,7.500608828006088,45.5
US,Helena,2017,7.513394216133943,51.111111111111114
US,Helena,2008,7.513468013468014,50.44444444444444
Canada,Halifax,2006,7.513850837138508,36.333333333333336
US,Milwaukee,1996,7.519427402862986,56.3888888888889
US,Pocatello,2011,7.52054794520548,46.33333333333333
Japan,Sapporo,2016,7.523327194597913,37.16666666666667
US,Casper,2011,7.544901065449011,51.27777777777778
Bolivia,La Paz,1995,7.548249619482497,10.0
US,Burlington,2003,7.552953780226507,49.55555555555556
Japan,Sapporo,2009,7.563186813186813,33.66666666666667
US,Concord,2009,7.5663919413919425,46.38888888888889
Sweden,Stockholm,2005,7.5727549467275495,37.77777777777778
US,Cheyenne,2008,7.579822954822955,47.16666666666667
US,Green Bay,1995,7.580365296803653,52.888888888888886
Canada,Halifax,1998,7.58187134502924,38.55555555555556
US,Cheyenne,2019,7.586149162861493,45.44444444444444
Latvia,Riga,2006,7.594368340943684,50.33333333333333
Bolivia,La Paz,2005,7.595585996955861,10.611111111111112
Latvia,Riga,2003,7.595585996955861,51.05555555555556
US,Sioux Falls,2019,7.602283105022831,57.5
US,Helena,1999,7.60927960927961,42.611111111111114
US,Casper,2018,7.6176560121765595,48.5
US,Bismarck,1998,7.619575253924285,52.16666666666667
Japan,Sapporo,2007,7.625915750915751,38.333333333333336
Japan,Sapporo,2004,7.627656344869459,38.27777777777778
Sweden,Stockholm,2001,7.629680365296804,43.833333333333336
Romania,Bucharest,2020,7.63391376451078,27.277777777777775
Bolivia,La Paz,2002,7.63641975308642,10.166666666666666
Germany,Hamburg,1997,7.640432098765432,34.611111111111114
Bolivia,La Paz,2003,7.641190914671578,12.11111111111111
US,Cheyenne,2013,7.642465753424657,48.5
Latvia,Riga,2016,7.656718702173248,44.44444444444444
US,Madison,1997,7.65738203957382,47.94444444444444
US,Fargo,2006,7.659208523592086,54.94444444444445
US,Pocatello,2002,7.659413580246914,43.44444444444444
Ukraine,Kiev,1997,7.665899324739104,48.0
US,Bismarck,2015,7.666057838660579,51.83333333333334
US,Burlington,2009,7.673534798534799,49.5
US,Minneapolis St. Paul,1995,7.677168949771691,52.66666666666667
US,Madison,2008,7.680708180708181,47.388888888888886
US,Minneapolis St. Paul,2009,7.685744810744811,54.55555555555556
US,Casper,2010,7.686301369863013,50.833333333333336
US,St Louis,2020,7.686567164179104,36.05555555555556
US,Fargo,2015,7.69117199391172,52.44444444444445
US,North Platte,1996,7.696286065070596,50.27777777777778
US,Green Bay,2002,7.697530864197532,47.05555555555556
Canada,Ottawa,2011,7.7006088280060885,53.77777777777778
US,Concord,2003,7.707417582417582,47.388888888888886
US,Concord,2014,7.707458143074581,44.0
Sweden,Stockholm,2016,7.709177409453653,37.44444444444444
Bolivia,La Paz,2004,7.711596842744384,10.5
US,Lexington,2020,7.714344941956882,28.333333333333336
US,Cheyenne,2011,7.721613394216135,48.77777777777778
US,Bismarck,2012,7.7319368548876755,50.05555555555556
US,Rapid City,2011,7.732267884322679,53.05555555555556
Canada,Ottawa,2001,7.740030441400305,46.94444444444445
US,Casper,1995,7.742770167427702,45.0
US,Fargo,1998,7.745306248076331,54.388888888888886
US,Lansing,2014,7.748249619482497,47.44444444444444
Canada,Halifax,2010,7.750076103500761,41.611111111111114
US,Pocatello,2008,7.750610500610501,45.0
US,Rochester,1996,7.755712050078247,42.277777777777786
Canada,Montreal,2002,7.759156663588797,42.94444444444444
Latvia,Riga,2001,7.761643835616439,44.111111111111114
Canada,Ottawa,2006,7.765144596651446,46.05555555555556
Czech Republic,Prague,2010,7.770167427701675,39.5
US,Helena,2004,7.778688524590164,58.0
US,Philadelphia,2020,7.779436152570482,24.666666666666668
US,Rapid City,2013,7.783440465258648,51.55555555555556
Bolivia,La Paz,2013,7.785430058157331,10.222222222222221
US,Billings,2019,7.791780821917809,52.833333333333336
China,Shenyang,2011,7.792389649923896,51.72222222222222
China,Shenyang,2009,7.792776247321702,51.777777777777786
US,Flagstaff,1997,7.7975646879756475,37.22222222222223
US,Green Bay,2011,7.79847792998478,48.0
US,Helena,2014,7.804870624048706,52.66666666666667
Canada,Montreal,2005,7.805631659056317,51.0
Japan,Sapporo,2019,7.81584648715568,42.611111111111114
Japan,Sapporo,2018,7.819790704832256,37.55555555555556
Sweden,Stockholm,2003,7.8224670951943684,45.94444444444445
US,Cheyenne,1995,7.8252663622526635,42.833333333333336
Latvia,Riga,2007,7.827380952380953,43.0
Canada,Toronto,1997,7.827853881278539,45.88888888888889
Belarus,Minsk,2017,7.830990629183401,51.111111111111114
US,Flint,1996,7.83424408014572,48.5
US,Green Bay,2018,7.840791476407915,50.88888888888889
Bolivia,La Paz,2019,7.843981481481482,10.055555555555557
Latvia,Riga,2014,7.844322344322345,42.66666666666667
Bolivia,La Paz,2015,7.84478021978022,9.333333333333332
US,Burlington,2007,7.847413529231711,47.38888888888889
US,Rapid City,2010,7.847640791476409,51.55555555555556
US,Concord,1997,7.850532724505328,44.22222222222223
US,Billings,2018,7.8561643835616435,52.5
US,Madison,2009,7.85958485958486,49.94444444444445
US,Sioux Falls,2000,7.860959319975714,51.16666666666667
Bolivia,La Paz,2010,7.863165905631659,9.777777777777775
